huye,8.164795,0.022586507529377426
dailoge,8.160804,0.022575467111148953
chaudleta,8.165932,0.022589652845219514
mardia,8.160518,0.022574675941113034
contact,8.167919,0.022595149540538977
mine,8.161660,0.022577835088599108
kam,8.166216,0.022590438482597838
isn\u0026#39,8.160804,0.022575467111148953
marna,8.161660,0.022577835088599108
MAN,8.163371,0.022582568277170624
KO,8.163086,0.022581779873463503
t=31m16s\\u003e31,8.164226,0.02258493348829198
lodu,8.162801,0.022580991469756385
WHAT,8.163371,0.022582568277170624
request,8.167919,0.022595149540538977
mousi,8.161946,0.022578626258635028
Liye,8.162801,0.022580991469756385
Chal,8.165364,0.02258808157046287
karta,8.161946,0.022578626258635028
two,8.164795,0.022586507529377426
/\u003eto,8.160804,0.022575467111148953
somiya,8.165079,0.02258729316675575
requires,8.164226,0.02258493348829198
house,8.164226,0.02258493348829198
notice,8.168203,0.0225959351779173
logo,8.170469,0.022602203678971103
bili,8.163941,0.022584145084584863
ladkiyo,8.161090,0.02257625828118487
choti,8.165364,0.02258808157046287
conversation,8.161660,0.022577835088599108
Sick,8.163371,0.022582568277170624
needs,8.164226,0.02258493348829198
cameraman,8.163656,0.022583356680877742
/\u003eSANJEEV,8.160518,0.022574675941113034
DPHARMACY,8.165079,0.02258729316675575
/\u003e\u003cbr,8.179760,0.0226279056398232
milty,8.160804,0.022575467111148953
place,8.165648,0.022588867207841187
/\u003eQanoon,8.161660,0.022577835088599108
bana,8.167068,0.022592795394732808
rupees,8.162801,0.022580991469756385
kutta,8.163656,0.022583356680877742
mere,8.160518,0.022574675941113034
another,8.168486,0.022596718048966825
plzzzzz,8.164795,0.022586507529377426
pakde,8.161660,0.022577835088599108
LOG,8.162516,0.022580203066049267
bajaru,8.162516,0.022580203066049267
elwa,8.165079,0.02258729316675575
dying,8.164795,0.022586507529377426
sake,8.164795,0.022586507529377426
advertisement,8.165364,0.02258808157046287
mardina,8.161946,0.022578626258635028
kaam,8.161946,0.022578626258635028
Am,8.163941,0.022584145084584863
pyaas,8.163941,0.022584145084584863
presentation,8.163656,0.022583356680877742
hui,8.163656,0.022583356680877742
bharosa,8.167352,0.022593581032111124
petrol,8.168486,0.022596718048966825
q=%23CP\\u003e#CP\u003c/a\u003e,8.162801,0.022580991469756385
sach,8.163656,0.022583356680877742
cell,8.164795,0.022586507529377426
number,8.164795,0.022586507529377426
Music,8.163941,0.022584145084584863
entered,8.161946,0.022578626258635028
\u003ca,8.175829,0.022617031201322545
ANM,8.165079,0.02258729316675575
toba,8.163086,0.022581779873463503
gaand,8.169903,0.02260063793687205
touchy,8.162801,0.022580991469756385
pls,8.167352,0.022593581032111124
embodiment,8.164226,0.02258493348829198
Swamy,8.164226,0.02258493348829198
ne,8.178358,0.02262402724684993
zabardast,8.168203,0.0225959351779173
planned,8.165648,0.022588867207841187
Why,8.165932,0.022589652845219514
pulic,8.161375,0.022577046684891987
BHAI,8.161946,0.022578626258635028
kill,8.161660,0.022577835088599108
bloody,8.166500,0.022591224119976158
aap,8.162516,0.022580203066049267
Picture,8.165648,0.022588867207841187
movie,8.166500,0.022591224119976158
criminal,8.165932,0.022589652845219514
wish,8.162516,0.022580203066049267
kilo,8.161660,0.022577835088599108
Brutal,8.163656,0.022583356680877742
nasir,8.160518,0.022574675941113034
Tamasha,8.161660,0.022577835088599108
chakkar,8.160804,0.022575467111148953
jaane,8.161090,0.02257625828118487
form,8.162801,0.022580991469756385
probably,8.165648,0.022588867207841187
Aur,8.163656,0.022583356680877742
/\u003eLol,8.162801,0.022580991469756385
ladkiyon,8.161946,0.022578626258635028
Which,8.164795,0.022586507529377426
result,8.164226,0.02258493348829198
usase,8.164795,0.022586507529377426
/\u003epar,8.161660,0.022577835088599108
sticker,8.164226,0.02258493348829198
acche,8.160518,0.022574675941113034
times,8.162801,0.022580991469756385
paper,8.162801,0.022580991469756385
karleta,8.165932,0.022589652845219514
last,8.162801,0.022580991469756385
mardo,8.160518,0.022574675941113034
said,8.161660,0.022577835088599108
rich,8.163656,0.022583356680877742
years,8.169620,0.022599855065822523
Kya,8.165932,0.022589652845219514
Gand,8.164226,0.02258493348829198
causing,8.164226,0.02258493348829198
/\u003eCrime,8.164795,0.022586507529377426
need,8.163086,0.022581779873463503
Men,8.165648,0.022588867207841187
entire,8.165364,0.02258808157046287
his/her,8.164795,0.022586507529377426
aanda,8.161660,0.022577835088599108
auraat,8.171034,0.022603766654741356
chorahe,8.160804,0.022575467111148953
Aaj,8.165364,0.02258808157046287
haram,8.162801,0.022580991469756385
Class,8.163941,0.022584145084584863
total,8.162516,0.022580203066049267
Madad,8.162231,0.022579414662342145
bombay,8.163371,0.022582568277170624
hire,8.165079,0.02258729316675575
terribly,8.163086,0.022581779873463503
hmara,8.160804,0.022575467111148953
yaar@,8.161090,0.02257625828118487
wapas,8.168486,0.022596718048966825
kuch,8.172447,0.02260767547733139
Mahenat,8.162231,0.022579414662342145
immediate,8.161090,0.02257625828118487
Khawo,8.162231,0.022579414662342145
majboor,8.163086,0.022581779873463503
nisar,8.166784,0.02259200975735448
pasha,8.164795,0.022586507529377426
combinado,8.164510,0.022585719125670305
Sharma,8.163086,0.022581779873463503
innocent,8.165079,0.02258729316675575
dannewad,8.164226,0.02258493348829198
Aarti,8.164795,0.022586507529377426
diye,8.164795,0.022586507529377426
Bichari,8.162231,0.022579414662342145
/\u003erahay,8.166216,0.022590438482597838
shoved,8.165648,0.022588867207841187
Kapil,8.163086,0.022581779873463503
Ravinder,8.165648,0.022588867207841187
\u003cb\u003e***\u003c/b\u003e,8.163941,0.022584145084584863
Nam,8.164795,0.022586507529377426
belly,8.165648,0.022588867207841187
hang,8.164226,0.02258493348829198
bura,8.165932,0.022589652845219514
Kay,8.164795,0.022586507529377426
characters,8.161660,0.022577835088599108
bar,8.169053,0.022598286557394674
mom,8.165648,0.022588867207841187
actresses,8.162801,0.022580991469756385
izzat,8.160804,0.022575467111148953
khumaria,8.165364,0.02258808157046287
mariage,8.163086,0.022581779873463503
aye,8.163656,0.022583356680877742
directions,8.163656,0.022583356680877742
button,8.163371,0.022582568277170624
thaper,8.164510,0.022585719125670305
acts,8.164226,0.02258493348829198
gai,8.160804,0.022575467111148953
nahi,8.172729,0.02260845558205212
daughter,8.172729,0.02260845558205212
Thi,8.162231,0.022579414662342145
DIRECTOR,8.163371,0.022582568277170624
Officer,8.163371,0.022582568277170624
normal,8.161375,0.022577046684891987
husband,8.161660,0.022577835088599108
rha,8.160804,0.022575467111148953
participating,8.161660,0.022577835088599108
awesome,8.174139,0.022612356105655766
neither,8.164795,0.022586507529377426
mdrchod,8.165364,0.02258808157046287
HAI,8.161946,0.022578626258635028
removed,8.165648,0.022588867207841187
Muslim,8.164795,0.022586507529377426
Sikha,8.160518,0.022574675941113034
thats,8.165648,0.022588867207841187
pehly,8.162801,0.022580991469756385
happens,8.161375,0.022577046684891987
ser,8.164510,0.022585719125670305
dekhni,8.163371,0.022582568277170624
href=\http,8.178077,0.022623249908458
Ganjesh\u0026#39,8.163941,0.022584145084584863
say,8.171882,0.022606112501561137
hn,8.167636,0.02259436666948945
freeman,8.161946,0.022578626258635028
worship,8.162516,0.022580203066049267
Suspens,8.165648,0.022588867207841187
young,8.164795,0.022586507529377426
Shamshad,8.163371,0.022582568277170624
jewan,8.163656,0.022583356680877742
gyi,8.163371,0.022582568277170624
je,8.162231,0.022579414662342145
amazing,8.169336,0.0225990694284442
The,8.161375,0.022577046684891987
oppose,8.165648,0.022588867207841187
v=ShQrBSt9K5A\u0026amp,8.165079,0.02258729316675575
ending,8.165648,0.022588867207841187
jaati,8.164795,0.022586507529377426
/\u003eplease,8.165648,0.022588867207841187
samajh,8.163941,0.022584145084584863
ati,8.169053,0.022598286557394674
motivational,8.161090,0.02257625828118487
/\u003e\u0026quot,8.164226,0.02258493348829198
jati,8.165079,0.02258729316675575
year,8.160518,0.022574675941113034
mil,8.160804,0.022575467111148953
rite,8.160804,0.022575467111148953
Evil,8.165648,0.022588867207841187
India\u0026#39,8.165648,0.022588867207841187
bakwas,8.173011,0.022609235686772852
/\u003eReal,8.161660,0.022577835088599108
leading,8.164795,0.022586507529377426
ruled,8.163086,0.022581779873463503
Bhi,8.162801,0.022580991469756385
illiterate,8.163086,0.022581779873463503
chum,8.161660,0.022577835088599108
Khan,8.164510,0.022585719125670305
DUMB,8.161090,0.02257625828118487
mind,8.164795,0.022586507529377426
/\u003ein,8.163086,0.022581779873463503
Thanks,8.162801,0.022580991469756385
morgan,8.161946,0.022578626258635028
Woh,8.162801,0.022580991469756385
aisi,8.165648,0.022588867207841187
aj,8.161375,0.022577046684891987
felt,8.165648,0.022588867207841187
asshish,8.164510,0.022585719125670305
kind,8.169903,0.02260063793687205
welfare,8.164226,0.02258493348829198
T,8.165079,0.02258729316675575
chohd,8.165079,0.02258729316675575
kitna,8.164510,0.022585719125670305
tor,8.162516,0.022580203066049267
pesa,8.164510,0.022585719125670305
dixit,8.160804,0.022575467111148953
ray,8.165364,0.02258808157046287
shakil,8.164510,0.022585719125670305
ek,8.166216,0.022590438482597838
aya,8.162231,0.022579414662342145
hayn,8.162516,0.022580203066049267
women,8.165932,0.022589652845219514
bahuthhi,8.165932,0.022589652845219514
usk,8.165079,0.02258729316675575
dhamkiya,8.161090,0.02257625828118487
animal,8.165932,0.022589652845219514
liye,8.167068,0.022592795394732808
marriages,8.165648,0.022588867207841187
Gandu,8.162516,0.022580203066049267
Tyagi,8.168203,0.0225959351779173
kothi,8.162516,0.022580203066049267
wont,8.165648,0.022588867207841187
saheem,8.164510,0.022585719125670305
cid,8.164795,0.022586507529377426
nafisa,8.160804,0.022575467111148953
In,8.166216,0.022590438482597838
mai,8.168486,0.022596718048966825
shed,8.165648,0.022588867207841187
Kutte,8.162231,0.022579414662342145
\u0026amp,8.165079,0.02258729316675575
lrki,8.165364,0.02258808157046287
DIRECTION,8.163371,0.022582568277170624
bhenchodo,8.164795,0.022586507529377426
dont,8.163371,0.022582568277170624
NISAR,8.161090,0.02257625828118487
ker,8.171317,0.02260454952579088
direction,8.165648,0.022588867207841187
criminality,8.164226,0.02258493348829198
days,8.163371,0.022582568277170624
v=c4W8JdzY8Cc\u0026amp,8.163941,0.022584145084584863
It\u0026#39,8.160518,0.022574675941113034
kahi,8.161946,0.022578626258635028
Sakti,8.162801,0.022580991469756385
sorry,8.165932,0.022589652845219514
So,8.164226,0.02258493348829198
krne,8.160518,0.022574675941113034
ethics,8.164795,0.022586507529377426
single,8.162516,0.022580203066049267
jobs,8.165648,0.022588867207841187
rooted,8.164226,0.02258493348829198
shadi,8.160804,0.022575467111148953
People,8.165648,0.022588867207841187
awr,8.162516,0.022580203066049267
sirrrrr,8.161090,0.02257625828118487
Kotian,8.170186,0.022601420807921574
kr,8.174421,0.022613136210376496
mat,8.165648,0.022588867207841187
marty,8.162801,0.022580991469756385
allowed,8.163086,0.022581779873463503
Mr,8.160804,0.022575467111148953
90%,8.164226,0.02258493348829198
Worst,8.161660,0.022577835088599108
ISWAR,8.161375,0.022577046684891987
/\u003eKya,8.164795,0.022586507529377426
shot,8.160518,0.022574675941113034
hashmi,8.164795,0.022586507529377426
fayyaz,8.162516,0.022580203066049267
KAR,8.161946,0.022578626258635028
strike,8.161090,0.02257625828118487
jalebe,8.164226,0.02258493348829198
dekhte,8.165648,0.022588867207841187
gandi,8.163086,0.022581779873463503
dekhta,8.165079,0.02258729316675575
okaaaaa,8.165079,0.02258729316675575
Bangladesh,8.163086,0.022581779873463503
something,8.163086,0.022581779873463503
Hahaha,8.162801,0.022580991469756385
thy,8.160804,0.022575467111148953
t=35m00s\\u003e35,8.162516,0.022580203066049267
costuma,8.164510,0.022585719125670305
varenda,8.164795,0.022586507529377426
Specialy,8.163086,0.022581779873463503
ALWAYS,8.161090,0.02257625828118487
WHO,8.165079,0.02258729316675575
anp,8.162801,0.022580991469756385
poor,8.168203,0.0225959351779173
Asli,8.161660,0.022577835088599108
jot,8.161660,0.022577835088599108
comments,8.161090,0.02257625828118487
Leadar,8.164795,0.022586507529377426
ladiokio,8.165648,0.022588867207841187
salute,8.165932,0.022589652845219514
countries,8.165932,0.022589652845219514
happy,8.173575,0.022610795896214307
Murder,8.165648,0.022588867207841187
YOU,8.163371,0.022582568277170624
Balatkario,8.162231,0.022579414662342145
tailors,8.165079,0.02258729316675575
paramedical,8.165079,0.02258729316675575
paise,8.164795,0.022586507529377426
Rohan\u0026#39,8.161375,0.022577046684891987
wrong,8.165648,0.022588867207841187
gira,8.165932,0.022589652845219514
What,8.164795,0.022586507529377426
Indeed,8.163656,0.022583356680877742
Don\u0026#39,8.163941,0.022584145084584863
haha,8.163371,0.022582568277170624
really,8.176110,0.022617808539714478
jarhi,8.160518,0.022574675941113034
chahiye,8.169903,0.02260063793687205
khor,8.161946,0.022578626258635028
phr,8.161375,0.022577046684891987
dish,8.161090,0.02257625828118487
population,8.164226,0.02258493348829198
wande,8.160518,0.022574675941113034
whatsapp,8.165648,0.022588867207841187
02,8.164795,0.022586507529377426
IS,8.163656,0.022583356680877742
jaroorat,8.163941,0.022584145084584863
akhand,8.163371,0.022582568277170624
Dedena,8.162231,0.022579414662342145
wagera,8.164795,0.022586507529377426
baithi,8.160804,0.022575467111148953
Joh,8.164795,0.022586507529377426
rahe,8.165364,0.02258808157046287
english,8.161946,0.022578626258635028
khada,8.160804,0.022575467111148953
ing,8.165648,0.022588867207841187
dety,8.164226,0.02258493348829198
Saley,8.165932,0.022589652845219514
wake,8.162231,0.022579414662342145
places,8.162516,0.022580203066049267
kahni,8.168486,0.022596718048966825
Zindagi,8.163941,0.022584145084584863
t=37m07s\\u003e37,8.162801,0.022580991469756385
made,8.163941,0.022584145084584863
dikhana,8.162516,0.022580203066049267
Aaaaaahhh,8.165648,0.022588867207841187
karke,8.165364,0.02258808157046287
kahan,8.162231,0.022579414662342145
sariya,8.164226,0.02258493348829198
huva,8.166216,0.022590438482597838
/\u003ekar,8.164795,0.022586507529377426
drinker,8.161946,0.022578626258635028
room,8.161946,0.022578626258635028
bv,8.165364,0.02258808157046287
indispensably,8.164226,0.02258493348829198
enjoyment,8.164795,0.022586507529377426
true,8.170186,0.022601420807921574
bus,8.163371,0.022582568277170624
hamari,8.165364,0.02258808157046287
bakwash,8.162516,0.022580203066049267
Venkateswara,8.164226,0.02258493348829198
obviously,8.164226,0.02258493348829198
Of,8.165648,0.022588867207841187
Roti,8.162231,0.022579414662342145
Chittagong,8.163086,0.022581779873463503
desh,8.164510,0.022585719125670305
hatao,8.163086,0.022581779873463503
tremendous,8.165364,0.02258808157046287
ahahaha,8.161946,0.022578626258635028
ta,8.161946,0.022578626258635028
date,8.164226,0.02258493348829198
violence,8.162801,0.022580991469756385
facilities,8.165079,0.02258729316675575
wife,8.171599,0.022605329630511612
c,8.165364,0.02258808157046287
still,8.167068,0.022592795394732808
aashish,8.161090,0.02257625828118487
khud,8.163086,0.022581779873463503
hasina,8.160518,0.022574675941113034
karna,8.162516,0.022580203066049267
Muslims,8.164226,0.02258493348829198
bac,8.162801,0.022580991469756385
EVERYONE,8.164226,0.02258493348829198
soch,8.165648,0.022588867207841187
Kuch,8.163656,0.022583356680877742
kare,8.161375,0.022577046684891987
fuckin,8.164226,0.02258493348829198
ghum,8.161660,0.022577835088599108
respectful,8.163371,0.022582568277170624
dead,8.164795,0.022586507529377426
sida,8.165364,0.02258808157046287
raadha,8.162516,0.022580203066049267
vo,8.166216,0.022590438482597838
sex\u003cbr,8.164226,0.02258493348829198
diye@,8.161946,0.022578626258635028
kasoor,8.161090,0.02257625828118487
Jamshedpur,8.162801,0.022580991469756385
physical,8.164226,0.02258493348829198
mari,8.162801,0.022580991469756385
doston,8.163371,0.022582568277170624
chor,8.164795,0.022586507529377426
bachha,8.165932,0.022589652845219514
sir,8.170469,0.022602203678971103
find,8.160518,0.022574675941113034
ANYONE,8.161946,0.022578626258635028
hee,8.164510,0.022585719125670305
Very,8.166500,0.022591224119976158
lag,8.161375,0.022577046684891987
totaly,8.163656,0.022583356680877742
wtf,8.161660,0.022577835088599108
available,8.165079,0.02258729316675575
sahi,8.167068,0.022592795394732808
usko,8.165932,0.022589652845219514
divya,8.165648,0.022588867207841187
thumbnail,8.160518,0.022574675941113034
aurat,8.162516,0.022580203066049267
pass,8.163371,0.022582568277170624
Amjad\u0026#39,8.164226,0.02258493348829198
ghr,8.165932,0.022589652845219514
NURSING,8.165079,0.02258729316675575
playboy,8.162801,0.022580991469756385
pora,8.165932,0.022589652845219514
Thriller,8.161946,0.022578626258635028
/\u003eI,8.163656,0.022583356680877742
marr,8.160804,0.022575467111148953
banjate,8.162516,0.022580203066049267
valo,8.161946,0.022578626258635028
Insan,8.163656,0.022583356680877742
hard,8.161946,0.022578626258635028
lia,8.160804,0.022575467111148953
asli,8.164795,0.022586507529377426
episod,8.163656,0.022583356680877742
great,8.165079,0.02258729316675575
ajeeb,8.165932,0.022589652845219514
miss,8.163371,0.022582568277170624
Neta,8.166216,0.022590438482597838
Police,8.165364,0.02258808157046287
kum,8.163371,0.022582568277170624
see,8.172447,0.02260767547733139
pyar,8.164510,0.022585719125670305
person,8.162231,0.022579414662342145
Hum,8.160518,0.022574675941113034
Sir,8.167352,0.022593581032111124
regular,8.165079,0.02258729316675575
played,8.165932,0.022589652845219514
WHERE,8.163371,0.022582568277170624
reported,8.164795,0.022586507529377426
samne,8.163941,0.022584145084584863
novela,8.164510,0.022585719125670305
favorat,8.160518,0.022574675941113034
must,8.166784,0.02259200975735448
NISSAR,8.161946,0.022578626258635028
Will,8.160518,0.022574675941113034
sajaa,8.163371,0.022582568277170624
Good,8.165932,0.022589652845219514
kaha,8.161946,0.022578626258635028
D,8.161660,0.022577835088599108
/\u003echlo,8.160804,0.022575467111148953
bhag,8.161375,0.022577046684891987
kata,8.165079,0.02258729316675575
Soda,8.163941,0.022584145084584863
asshole,8.161946,0.022578626258635028
KYA,8.161946,0.022578626258635028
Karma,8.161090,0.02257625828118487
stupid,8.168770,0.02259750368634515
kyunki,8.163086,0.022581779873463503
maza,8.168770,0.02259750368634515
culprit,8.165079,0.02258729316675575
kery,8.162801,0.022580991469756385
vande,8.165932,0.022589652845219514
moh,8.161660,0.022577835088599108
ja,8.161660,0.022577835088599108
saand,8.165648,0.022588867207841187
DEKHNA,8.161375,0.022577046684891987
plz,8.167068,0.022592795394732808
/\u003eAajkal,8.165364,0.02258808157046287
Mujreem,8.161660,0.022577835088599108
lucky,8.163086,0.022581779873463503
raped,8.164795,0.022586507529377426
political,8.164226,0.02258493348829198
jaat,8.165648,0.022588867207841187
mar,8.172729,0.02260845558205212
cop,8.161090,0.02257625828118487
q=%23JudicialSystem\\u003e#JudicialSystem\u003c/a\u003e,8.160804,0.022575467111148953
heads,8.164226,0.02258493348829198
lakh,8.164795,0.022586507529377426
baaki,8.160804,0.022575467111148953
zaror,8.163941,0.022584145084584863
chut,8.165932,0.022589652845219514
pahla,8.161946,0.022578626258635028
Bikramganj,8.162231,0.022579414662342145
khub,8.160804,0.022575467111148953
Sahi,8.161946,0.022578626258635028
Crowd,8.164226,0.02258493348829198
THE,8.163656,0.022583356680877742
jisse,8.161090,0.02257625828118487
shakeel,8.166216,0.022590438482597838
double,8.163656,0.022583356680877742
pull,8.162801,0.022580991469756385
get,8.175548,0.022616253862930612
heart,8.160804,0.022575467111148953
talking,8.161660,0.022577835088599108
want,8.163371,0.022582568277170624
cute,8.162516,0.022580203066049267
jesy,8.165079,0.02258729316675575
Channel,8.160518,0.022574675941113034
PASAND,8.161375,0.022577046684891987
boli,8.161660,0.022577835088599108
fenk,8.161090,0.02257625828118487
bulls,8.164510,0.022585719125670305
XRAY,8.165079,0.02258729316675575
ghomane,8.164226,0.02258493348829198
caste,8.173011,0.022609235686772852
eating,8.163656,0.022583356680877742
inspectors,8.163371,0.022582568277170624
shows,8.162801,0.022580991469756385
Medical,8.164795,0.022586507529377426
effective,8.164226,0.02258493348829198
All,8.161660,0.022577835088599108
full,8.164795,0.022586507529377426
looking,8.160518,0.022574675941113034
Mother,8.161660,0.022577835088599108
apload,8.160804,0.022575467111148953
imandari,8.163656,0.022583356680877742
dogs,8.163371,0.022582568277170624
stunned,8.162516,0.022580203066049267
Phone,8.165079,0.02258729316675575
/\u003eagr,8.160804,0.022575467111148953
nikal,8.163086,0.022581779873463503
/\u003ewhy,8.160804,0.022575467111148953
sona,8.164795,0.022586507529377426
show,8.168770,0.02259750368634515
hey,8.165932,0.022589652845219514
6,8.164795,0.022586507529377426
koti,8.164226,0.02258493348829198
aik,8.170469,0.022602203678971103
mangnay,8.161946,0.022578626258635028
almost,8.164795,0.022586507529377426
think,8.170469,0.022602203678971103
Every,8.162231,0.022579414662342145
fu***n,8.162231,0.022579414662342145
Did,8.164226,0.02258493348829198
tyagi,8.168203,0.0225959351779173
Indian,8.169053,0.022598286557394674
Saali,8.164795,0.022586507529377426
ladkipagl,8.164795,0.022586507529377426
one,8.172164,0.022606892606281865
zaberdast,8.163086,0.022581779873463503
gave,8.162801,0.022580991469756385
Episodes,8.165648,0.022588867207841187
fresh,8.162516,0.022580203066049267
Actor,8.163086,0.022581779873463503
goddess,8.161375,0.022577046684891987
playing,8.164795,0.022586507529377426
Case,8.163371,0.022582568277170624
system,8.169620,0.022599855065822523
Acha,8.164510,0.022585719125670305
