58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kitna majboor tha ye...😢😢😢😢 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kitna majboor tha ye...😢😢😢😢 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,very touchy the last part ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kitna majboor tha ye...😢😢😢😢 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,very touchy the last part ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,this episode stunned me ...made me cry ..awesome act of Ganesh kotian..!!!\u003cbr /\u003eGanesh should have sold out his kothi and start a new and fresh life of honesty..!! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kitna majboor tha ye...😢😢😢😢 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,very touchy the last part ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,this episode stunned me ...made me cry ..awesome act of Ganesh kotian..!!!\u003cbr /\u003eGanesh should have sold out his kothi and start a new and fresh life of honesty..!! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,this is best ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,One of the best episode and a tremendous acting by Ganesh Kotian. Literally cried watching this. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Chal de ray khumaria ...... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,great episode...awesome acting.....emotional ending :\u0026#39;( :\u0026#39;( ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,bollywood movie bana chaye is aur ganesh ka roll imran hashmi ko dena mast movie banegi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kahni mai twist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,"Very emotional episode!! And Ganjesh\u0026#39;s acting was just at another level, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,i cried like anything watching this episode... how helpless that man was... all for the love of his family........ so painful ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Bhai uske doston ko sajaa dene ki koi zarurat nhi h.... Ek to Shamshad koi zabardasti kisi ki suicide dekhni pad gyi .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,kitna majboor tha ye...😢😢😢😢 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,very touchy the last part ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,this episode stunned me ...made me cry ..awesome act of Ganesh kotian..!!!\u003cbr /\u003eGanesh should have sold out his kothi and start a new and fresh life of honesty..!! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,this is best ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,NISSAR KHAN KO JAB JAB DEKHTA HUN TO PRAAN SAB KO YAAD ATE HAI... KYA GAJAB KI ACTING HAI BHAI.... DIL KHUS KAR DETA HAI ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ebd83ba823621fd82ed057,cno0gKMmTCw,Crime Patrol team. If you can see this comment pls note. I am regular viewer and request you hire this Ganesh Kotian guy.. A true actor.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
